2.007e+07 935 2.7277
2.007e+07 940 2.7367
2.007e+07 945 2.7367
2.007e+07 950 2.7458
2.007e+07 955 2.7422
2.007e+07 1000 2.7241
2.007e+07 1005 2.7295
2.007e+07 1010 2.7241
2.007e+07 1015 2.7422
2.007e+07 1020 2.7585
2.007e+07 1025 2.764
2.007e+07 1030 2.7549
2.007e+07 1035 2.7495
2.007e+07 1040 2.7495
2.007e+07 1045 2.7495
2.007e+07 1050 2.7495
2.007e+07 1055 2.744
2.007e+07 1100 2.7495
2.007e+07 1105 2.7567
2.007e+07 1110 2.7531
2.007e+07 1115 2.764
2.007e+07 1120 2.7695
2.007e+07 1125 2.7841
2.007e+07 1130 2.7841
2.007e+07 1135 2.7804
2.007e+07 1140 2.7768
2.007e+07 1145 2.7786
2.007e+07 1150 2.7823
2.007e+07 1155 2.7859
2.007e+07 1200 2.7823
2.007e+07 1205 2.7768
2.007e+07 1210 2.7786
2.007e+07 1215 2.7823
2.007e+07 1220 2.7804
2.007e+07 1225 2.7804
2.007e+07 1230 2.7804
2.007e+07 1235 2.7786
2.007e+07 1240 2.7731
2.007e+07 1245 2.775
2.007e+07 1250 2.775
2.007e+07 1255 2.7786
2.007e+07 1300 2.7804
2.007e+07 1305 2.7841
2.007e+07 1310 2.7896
2.007e+07 1315 2.7896
2.007e+07 1320 2.7896
2.007e+07 1325 2.7914
2.007e+07 1330 2.7841
2.007e+07 1335 2.7841
2.007e+07 1340 2.7658
2.007e+07 1345 2.7622
2.007e+07 1350 2.7622
2.007e+07 1355 2.7604
2.007e+07 1400 2.7531
2.007e+07 1405 2.7422
2.007e+07 1410 2.7458
2.007e+07 1415 2.7422
2.007e+07 1420 2.7458
2.007e+07 1425 2.7495
2.007e+07 1430 2.7422
2.007e+07 1435 2.7404
2.007e+07 1440 2.7422
2.007e+07 1445 2.7349
2.007e+07 1450 2.7331
2.007e+07 1455 2.7386
2.007e+07 1500 2.7349
2.007e+07 1505 2.7277
2.007e+07 1510 2.7295
2.007e+07 1515 2.7349
2.007e+07 1520 2.7331
2.007e+07 1525 2.7331
2.007e+07 1530 2.7386
2.007e+07 1535 2.7367
2.007e+07 1540 2.7422
2.007e+07 1545 2.7476
2.007e+07 1550 2.7422
2.007e+07 1555 2.7386
2.007e+07 1600 2.7422
2.007e+07 935 2.7422
2.007e+07 940 2.7458
2.007e+07 945 2.7476
2.007e+07 950 2.7513
2.007e+07 955 2.7476
2.007e+07 1000 2.7476
2.007e+07 1005 2.744
2.007e+07 1010 2.7277
2.007e+07 1015 2.7205
2.007e+07 1020 2.7114
2.007e+07 1025 2.7024
2.007e+07 1030 2.706
2.007e+07 1035 2.7205
2.007e+07 1040 2.7114
2.007e+07 1045 2.7241
2.007e+07 1050 2.7223
2.007e+07 1055 2.7259
2.007e+07 1100 2.7186
2.007e+07 1105 2.7313
2.007e+07 1110 2.7313
2.007e+07 1115 2.7386
2.007e+07 1120 2.7259
2.007e+07 1125 2.7367
2.007e+07 1130 2.7367
2.007e+07 1135 2.7404
2.007e+07 1140 2.7404
2.007e+07 1145 2.7458
2.007e+07 1150 2.7513
2.007e+07 1155 2.7495
2.007e+07 1200 2.7531
2.007e+07 1205 2.7549
2.007e+07 1210 2.7622
2.007e+07 1215 2.7622
2.007e+07 1220 2.7713
2.007e+07 1225 2.7695
2.007e+07 1230 2.7713
2.007e+07 1235 2.7713
2.007e+07 1240 2.7786
2.007e+07 1245 2.7914
2.007e+07 1250 2.7877
2.007e+07 1255 2.7987
2.007e+07 1300 2.7969
2.007e+07 1305 2.7969
2.007e+07 1310 2.7987
2.007e+07 1315 2.7987
2.007e+07 1320 2.7969
2.007e+07 1325 2.7969
2.007e+07 1330 2.7951
2.007e+07 1335 2.7969
2.007e+07 1340 2.7951
2.007e+07 1345 2.7932
2.007e+07 1350 2.7932
2.007e+07 1355 2.7932
2.007e+07 1400 2.7932
2.007e+07 1405 2.7914
2.007e+07 1410 2.7896
2.007e+07 1415 2.8042
2.007e+07 1420 2.8024
2.007e+07 1425 2.7987
2.007e+07 1430 2.8061
2.007e+07 1435 2.8134
2.007e+07 1440 2.8006
2.007e+07 1445 2.8042
2.007e+07 1450 2.8024
2.007e+07 1455 2.8079
2.007e+07 1500 2.8189
2.007e+07 1505 2.8337
2.007e+07 1510 2.8116
2.007e+07 1515 2.8134
2.007e+07 1520 2.7969
2.007e+07 1525 2.7969
2.007e+07 1530 2.7987
2.007e+07 1535 2.8042
2.007e+07 1540 2.8171
2.007e+07 1545 2.8226
2.007e+07 1550 2.8245
2.007e+07 1555 2.8134
2.007e+07 1600 2.8116
2.007e+07 935 2.7349
2.007e+07 940 2.7295
2.007e+07 945 2.715
2.007e+07 950 2.7513
2.007e+07 955 2.7331
2.007e+07 1000 2.7241
2.007e+07 1005 2.7295
2.007e+07 1010 2.7331
2.007e+07 1015 2.7295
2.007e+07 1020 2.7313
2.007e+07 1025 2.7295
2.007e+07 1030 2.7295
2.007e+07 1035 2.7313
2.007e+07 1040 2.7349
2.007e+07 1045 2.7331
2.007e+07 1050 2.7277
2.007e+07 1055 2.7295
2.007e+07 1100 2.7313
2.007e+07 1105 2.7313
2.007e+07 1110 2.7313
2.007e+07 1115 2.7313
2.007e+07 1120 2.7331
2.007e+07 1125 2.7331
2.007e+07 1130 2.7331
2.007e+07 1135 2.7331
2.007e+07 1140 2.7331
2.007e+07 1145 2.7295
2.007e+07 1150 2.7331
2.007e+07 1155 2.7331
2.007e+07 1200 2.7404
2.007e+07 1205 2.7422
2.007e+07 1210 2.7422
2.007e+07 1215 2.744
2.007e+07 1220 2.7549
2.007e+07 1225 2.7531
2.007e+07 1230 2.7513
2.007e+07 1235 2.7531
2.007e+07 1240 2.7549
2.007e+07 1245 2.7567
2.007e+07 1250 2.7567
2.007e+07 1255 2.7549
2.007e+07 1300 2.7531
2.007e+07 1305 2.7531
2.007e+07 1310 2.7495
2.007e+07 1315 2.7513
2.007e+07 1320 2.7476
2.007e+07 1325 2.7531
2.007e+07 1330 2.7585
2.007e+07 1335 2.7513
2.007e+07 1340 2.7513
2.007e+07 1345 2.7531
2.007e+07 1350 2.7549
2.007e+07 1355 2.7604
2.007e+07 1400 2.7658
2.007e+07 1405 2.7677
2.007e+07 1410 2.7531
2.007e+07 1415 2.7495
2.007e+07 1420 2.7549
2.007e+07 1425 2.7531
2.007e+07 1430 2.7549
2.007e+07 1435 2.7567
2.007e+07 1440 2.7549
2.007e+07 1445 2.7513
2.007e+07 1450 2.7495
2.007e+07 1455 2.7476
2.007e+07 1500 2.7476
2.007e+07 1505 2.744
2.007e+07 1510 2.7513
2.007e+07 1515 2.7495
2.007e+07 1520 2.7513
2.007e+07 1525 2.7567
2.007e+07 1530 2.7731
2.007e+07 1535 2.7513
2.007e+07 1540 2.7531
2.007e+07 1545 2.7604
2.007e+07 1550 2.7549
2.007e+07 1555 2.764
2.007e+07 1600 2.7585
2.007e+07 935 2.7458
2.007e+07 940 2.7422
2.007e+07 945 2.7349
2.007e+07 950 2.7078
2.007e+07 955 2.7078
2.007e+07 1000 2.6952
2.007e+07 1005 2.6988
2.007e+07 1010 2.706
2.007e+07 1015 2.7006
2.007e+07 1020 2.7024
2.007e+07 1025 2.7078
2.007e+07 1030 2.715
2.007e+07 1035 2.7096
2.007e+07 1040 2.7078
2.007e+07 1045 2.7132
2.007e+07 1050 2.7024
2.007e+07 1055 2.697
2.007e+07 1100 2.6772
2.007e+07 1105 2.6844
2.007e+07 1110 2.688
2.007e+07 1115 2.6772
2.007e+07 1120 2.6898
2.007e+07 1125 2.715
2.007e+07 1130 2.7078
